1068.725 0.567 2.786 -2.270
1040.712 0.567 4.719 -2.270
999.111 134.248 2.553 -2.270
1074.905 77.150 2.000 -2.270
1005.436 0.567 2.000 -2.270
1033.177 0.567 2.000 -2.270
1023.850 0.567 2.000 -2.270
1029.624 18.084 2.000 -2.270
990.650 73.895 2.272 -1.849
1042.305 0.567 2.560 -2.270
1022.707 0.567 2.000 -2.270
1048.059 0.567 2.453 -2.270
1022.366 318.197 3.409 -2.270
1012.453 0.567 3.145 -1.899
1089.056 294.182 2.227 -1.677
1038.757 0.567 2.358 -2.195
1009.237 32.785 3.106 -2.270
1027.969 99.869 2.000 -2.270
1041.094 0.567 3.552 -2.270
1059.286 0.567 2.200 -1.841
1033.421 100.546 7.886 -2.096
997.141 85.790 8.462 -2.150
1036.235 36.643 7.096 -2.270
1013.947 180.602 3.785 -2.270
996.664 88.456 2.000 -1.782
1003.618 58.411 2.611 -2.240
1042.024 0.567 2.057 -2.270
1019.821 37.615 3.528 -2.270
1006.658 0.567 2.000 -2.270
1047.777 101.285 3.188 -2.270
1006.927 79.062 2.831 -2.270
1053.100 16.293 3.718 -2.217
1049.362 101.523 2.000 -2.270
993.832 0.567 2.000 -2.270
1048.162 26.806 2.039 -2.064
1029.286 102.360 3.693 -2.270
990.799 0.567 2.000 -2.270
1028.067 128.761 4.852 -2.124
949.953 114.396 2.800 -2.270
1045.797 104.443 2.000 -2.270
1081.630 45.515 2.197 -2.270
1053.672 0.567 2.106 -2.270
1096.385 129.542 8.247 -2.064
1035.118 0.567 2.000 -2.270
1019.356 0.567 2.000 -2.270
1056.692 58.388 6.252 -2.225
1084.236 35.979 2.208 -2.139
1052.469 66.369 2.000 -2.270
1025.218 0.567 5.856 -2.270
1049.316 49.883 2.000 -2.270
1051.829 0.567 2.501 -2.270
1020.324 0.567 2.000 -2.270
997.104 49.934 4.628 -2.270
1045.033 21.449 2.582 -2.270
997.726 0.567 2.000 -2.270
1029.089 50.085 2.000 -2.270
1043.150 73.786 3.940 -2.270
998.564 201.445 2.761 -2.165
1023.872 95.303 2.150 -1.836
1060.352 0.567 2.000 -2.270
1045.269 0.567 2.000 -2.270
1056.571 0.567 4.514 -2.270
1030.573 0.567 2.000 -2.270
972.142 120.195 2.000 -2.270
1058.505 0.567 5.656 -2.270
1031.531 114.768 2.950 -2.270
1065.277 0.567 2.000 -2.270
1048.239 34.197 6.481 -2.270
1014.728 40.587 6.000 -2.270
1010.072 123.406 2.000 -2.270
1095.007 116.360 2.000 -2.270
1027.517 0.567 2.921 -2.270
1037.632 105.239 2.000 -2.270
993.040 165.225 2.022 -2.270
1063.033 0.567 2.000 -2.270
1037.437 0.567 2.000 -2.270
1057.605 0.567 2.102 -2.270
989.204 184.233 2.000 -2.270
1014.504 0.567 2.825 -2.125
1049.354 72.513 2.000 -2.064
982.597 85.882 2.246 -2.071
1073.689 179.202 2.673 -2.270
1069.100 0.567 2.384 -2.270
1035.596 147.966 2.000 -2.266
1014.623 72.511 2.343 -2.181
1047.519 0.567 2.000 -2.267
1050.744 52.704 2.752 -1.970
1026.863 0.567 2.229 -2.270
1012.374 0.567 5.196 -2.270
1098.644 41.948 4.257 -1.884
984.072 243.640 9.366 -2.270
1041.875 0.567 2.000 -2.270
1033.681 0.567 4.924 -2.121
1019.794 72.964 2.000 -2.270
1040.357 0.567 2.000 -2.270
1061.929 42.457 2.000 -2.270
988.694 0.567 2.000 -2.270
1039.520 107.724 2.014 -2.270
1034.397 0.567 3.424 -2.270
1006.947 1.489 2.000 -2.270
