1461.067 0.567 10.195 -1.044
1469.639 32.325 10.768 -1.322
1459.475 9.701 10.000 -1.086
1459.076 13.696 13.303 -0.964
1461.798 0.567 10.798 -1.107
1455.552 6.558 10.633 -0.460
1468.625 0.567 12.087 -0.653
1456.999 0.567 10.000 -1.442
1475.445 35.567 10.000 -1.166
1469.448 0.567 13.139 -1.113
1459.322 0.567 10.772 -0.545
1464.074 0.567 12.546 -1.399
1465.944 2.292 10.000 -1.203
1464.409 0.567 10.539 -0.559
1472.088 57.438 10.089 -1.180
1460.717 0.567 11.944 -1.249
1449.409 0.567 10.338 -1.334
1453.727 0.567 10.000 -1.114
1458.391 17.148 11.236 -0.859
1460.568 0.567 11.044 -1.210
1444.885 0.567 11.837 -1.323
1476.969 41.767 10.000 -1.391
1444.044 23.441 10.535 -1.367
1463.764 34.946 10.308 -1.139
1455.658 22.158 10.223 -1.456
1442.624 0.567 12.419 -1.399
1463.104 10.699 10.000 -1.387
1449.067 0.567 10.184 -1.154
1472.077 8.612 10.000 -1.240
1460.105 0.567 10.000 -0.974
1461.278 0.567 10.000 -1.490
1471.202 31.423 11.255 -1.204
1465.316 0.567 11.464 -1.448
1459.113 48.092 10.000 -0.927
1466.106 2.009 10.000 -1.214
1454.946 56.642 11.723 -1.359
1469.555 0.567 10.797 -1.444
1456.097 11.510 12.960 -1.036
1470.086 0.567 10.097 -1.157
1449.602 4.723 10.000 -1.168
1457.559 0.567 10.000 -1.095
1465.922 32.821 10.000 -1.202
1471.318 0.567 10.500 -1.260
1447.330 20.291 13.116 -1.587
1460.105 0.567 11.809 -1.362
1482.354 20.205 13.235 -0.969
1478.215 16.562 10.016 -1.237
1450.846 18.255 12.325 -1.370
1462.374 12.253 10.000 -0.736
1447.221 0.567 10.000 -1.394
1457.475 0.567 10.000 -1.490
1464.156 15.347 13.350 -1.206
1438.114 19.110 10.118 -1.436
1461.037 3.072 10.000 -1.064
1461.388 8.975 11.963 -0.472
1452.383 19.309 10.000 -1.145
1451.079 31.412 10.000 -0.988
1444.753 3.648 10.000 -1.490
1476.753 11.567 13.581 -1.318
1459.075 16.072 10.000 -1.444
1461.179 25.240 10.000 -1.490
1470.473 0.567 10.000 -1.232
1459.774 0.567 10.000 -1.332
1450.635 0.567 10.019 -1.525
1442.733 0.567 11.329 -1.291
1445.461 0.567 10.136 -1.525
1455.129 8.674 10.005 -1.479
1456.991 0.567 10.000 -1.532
1469.677 63.720 13.567 -1.095
1459.364 31.589 13.413 -1.233
1466.563 37.205 10.000 -0.855
1469.911 0.567 10.000 -1.168
1461.311 0.567 10.638 -1.034
1454.246 33.415 10.000 -1.493
1456.436 17.493 11.403 -1.764
1466.014 0.567 14.000 -0.364
1465.630 0.567 10.500 -1.260
1452.811 0.567 10.000 -1.490
1447.922 0.567 10.115 -1.089
1460.944 0.567 10.969 -0.870
1449.719 26.120 11.833 -1.547
1448.931 12.211 12.916 -1.016
1477.943 34.634 10.000 -1.242
1461.162 0.567 10.614 -1.344
1459.886 11.613 11.852 -1.440
1435.701 29.843 11.821 -0.941
1477.492 0.567 10.499 -1.155
1465.440 0.567 10.000 -1.329
1447.743 2.877 10.378 -0.888
1459.966 0.567 14.000 -1.378
1455.474 0.567 11.380 -0.979
1470.080 0.567 12.198 -1.312
1460.014 0.567 10.092 -1.168
1461.159 37.800 10.061 -0.901
1463.831 0.567 10.000 -1.259
1456.789 0.567 10.000 -1.309
1457.547 0.567 10.026 -1.400
1441.785 0.567 10.000 -1.365
1448.768 0.567 10.483 -1.296
1454.378 27.258 11.009 -0.917
