1138.050 0.567
1391.331 96.501
1093.671 0.567
545.596 6.855
1585.187 262.509
1148.557 74.619
1330.019 83.318
1419.501 113.424
1371.717 112.974
1116.088 0.567
1325.367 43.300
1383.924 78.449
1310.685 163.954
1075.309 230.500
1271.398 74.934
1150.961 161.601
1195.290 486.215
1119.766 243.991
1513.900 209.198
1123.267 0.567
647.187 0.567
1261.934 62.834
3200.000 0.567
1478.590 85.228
1078.990 37.605
1329.257 15.688
1590.339 23.046
1354.423 118.955
1265.173 82.821
1327.853 159.314
1208.241 0.567
1129.570 80.603
1168.054 151.618
1366.352 116.156
1013.513 25.129
1055.079 288.550
1465.571 0.567
1347.161 0.747
1353.704 3.130
1481.079 0.567
1280.365 338.106
1189.272 89.919
1102.039 223.126
1197.133 69.655
1314.613 113.887
1252.039 36.365
1252.505 0.567
1317.025 21.823
822.668 301.301
936.753 413.014
1756.991 428.293
1346.924 79.862
1385.114 87.173
1212.331 0.567
1420.983 265.928
1173.281 318.599
1195.962 99.797
1220.088 0.567
1106.241 0.567
1134.692 66.583
1246.209 0.567
1078.458 128.201
1232.553 0.567
1213.917 150.245
1156.612 80.022
1221.761 0.567
510.088 790.335
1239.989 0.567
2155.679 383.987
1066.796 0.567
1200.000 127.000
1137.633 191.387
779.080 302.855
966.943 203.093
1236.503 385.665
1305.462 343.097
1477.718 0.567
1310.019 775.439
1464.582 0.567
954.323 0.567
1168.463 259.742
1238.451 0.663
1010.329 56.529
1469.933 72.847
1390.709 97.888
3200.000 1000.000
1146.978 254.252
1150.688 141.136
1273.070 0.567
1167.460 56.630
1253.921 34.951
1249.195 286.922
450.701 167.727
1275.481 0.567
1182.252 38.600
1187.843 0.567
1163.357 111.208
1067.448 247.069
1213.072 80.630
1055.904 822.167
