1343.897 44.904
1339.680 0.567
1372.546 0.567
1311.458 29.084
1388.818 37.937
1396.703 32.348
1381.460 55.287
1308.495 31.446
1358.507 0.567
1192.918 82.240
1302.049 68.555
1234.661 10.727
1339.790 80.221
1352.546 43.427
1445.787 0.567
1377.769 0.567
1273.867 69.523
1286.705 79.655
1373.402 33.959
1343.015 0.567
1473.322 114.157
1333.069 0.567
1297.844 144.897
1357.781 37.004
1389.105 0.567
1267.640 24.913
1367.338 0.567
1405.230 29.961
1315.478 53.833
1568.050 452.641
1276.453 95.120
1406.916 55.227
1352.803 0.567
1442.878 57.933
1298.758 84.546
1360.606 0.567
1326.265 37.250
1319.141 0.567
1296.303 55.767
1434.216 68.305
1337.615 0.567
1206.677 67.494
1250.438 0.567
1361.580 0.567
1348.024 0.567
1380.745 35.329
1286.750 25.369
1310.605 104.045
1132.179 619.854
1344.549 0.567
1362.576 0.567
1361.336 17.651
1344.938 0.568
1305.091 11.489
1314.792 0.567
1392.307 0.567
1570.136 184.441
1349.283 160.916
1340.801 0.567
1336.083 0.567
1211.699 0.567
1416.080 0.567
1379.235 0.567
1357.033 0.567
1838.542 206.975
1390.884 0.567
1264.979 48.928
1330.265 154.766
1367.843 53.068
1328.211 0.567
1496.368 30.936
1331.611 0.567
2136.943 0.567
1387.610 190.125
1225.257 0.567
1269.413 0.567
1339.459 0.567
1351.028 0.567
1329.010 0.567
1417.712 22.144
1317.332 31.804
1333.259 1.547
1414.855 108.533
1191.287 112.832
1339.091 0.567
1723.725 89.225
1258.470 266.108
1352.360 146.651
3300.000 0.566
1205.557 4.569
1364.127 37.481
1435.247 14.315
1329.440 58.126
1280.331 0.567
1477.739 195.989
1346.833 4.841
1362.184 0.567
1223.791 92.544
1350.656 362.994
1317.838 0.567
