3300.005 1000.011
1393.461 140.261
1248.861 47.742
2107.013 1000.000
1319.629 197.245
3300.000 0.567
1375.984 61.998
1546.872 96.343
1300.000 127.000
1358.300 180.503
1234.083 9.017
3300.000 1000.000
1196.166 178.352
1879.634 1000.000
1314.230 164.940
1101.532 572.318
3299.998 1000.000
1295.002 7.830
1519.056 106.157
1400.657 178.489
-699.999 0.559
-699.999 0.567
1391.716 71.031
1262.569 0.567
1296.840 53.688
3300.000 999.999
2254.255 1000.000
1553.115 90.574
3300.000 0.567
1300.000 127.000
3299.999 0.564
1679.963 0.567
1604.050 82.291
1169.264 0.567
1328.926 0.567
1285.665 50.023
1300.420 90.485
3300.000 1000.001
1211.448 15.242
1237.362 0.567
-700.000 0.567
3299.999 1000.000
1240.135 157.822
1233.564 699.753
3299.999 0.567
1107.800 191.708
2573.806 211.945
1220.763 16.808
3300.001 0.566
1266.918 211.489
1266.144 135.803
3299.999 999.999
-700.000 0.566
1369.205 547.312
1829.021 0.567
1300.000 127.000
1645.673 690.773
1300.000 127.000
949.268 0.567
1082.538 0.567
1261.268 170.393
1504.425 177.233
1300.000 127.000
1604.694 185.770
1378.833 73.057
1020.245 86.442
1073.438 59.194
-700.003 0.583
-700.000 1000.000
1422.275 11.241
1203.551 197.565
2362.416 1000.000
-700.000 0.567
1185.192 0.567
962.332 38.216
1605.347 0.567
1528.809 103.847
1348.360 40.832
1424.748 108.908
1204.640 198.725
1294.548 16.253
1585.377 112.855
1411.119 131.561
-700.000 0.566
-700.002 0.560
1300.000 127.000
2050.708 46.329
2731.829 997.513
1323.781 114.389
1300.000 127.000
1237.928 3.489
1300.000 127.000
1252.594 0.567
1307.659 187.524
1160.582 0.567
2928.698 961.507
2931.115 60.445
1745.049 1000.000
3299.999 1000.001
2823.497 957.194
