716.573 34.860 5.911 -0.372
719.095 0.567 5.230 -0.468
723.994 20.155 3.226 -0.165
716.538 14.087 3.917 -0.288
722.056 0.567 4.800 -0.424
712.529 0.567 4.150 -0.291
715.433 0.567 3.746 -0.564
712.633 16.767 4.112 -0.272
720.043 0.567 4.218 -0.200
712.584 16.696 5.774 -0.529
718.944 21.220 5.341 -0.325
717.811 0.567 3.994 -0.176
722.408 10.710 5.189 -0.298
720.188 0.567 5.869 -0.485
709.336 0.567 5.539 -0.546
716.097 0.567 4.603 -0.600
715.820 21.485 4.031 -0.247
714.068 9.365 4.097 -0.194
718.948 10.346 4.982 -0.365
716.637 0.567 4.273 -0.223
719.402 0.567 6.139 -0.565
718.501 0.567 5.254 -0.314
716.601 14.305 3.256 -0.056
716.454 0.567 4.856 -0.343
715.165 0.567 3.399 -0.096
716.633 13.425 2.505 -0.090
719.789 0.567 4.385 -0.339
718.665 0.567 4.345 -0.254
719.527 0.567 5.866 -0.718
713.700 0.567 4.608 -0.311
723.191 0.567 3.352 -0.127
720.614 0.567 2.258 -0.187
718.594 0.567 4.021 -0.299
716.628 6.122 3.463 -0.102
718.601 0.567 4.160 -0.118
713.622 0.567 4.676 -0.398
717.976 10.459 3.953 -0.224
723.148 0.567 4.302 -0.246
719.621 0.567 5.456 -0.417
713.122 0.567 5.125 -0.250
722.793 0.567 5.122 -0.490
712.086 0.567 3.390 -0.394
716.363 0.567 5.455 -0.296
721.682 0.567 4.213 -0.194
715.222 0.567 4.143 -0.286
722.561 5.751 4.647 -0.319
715.297 0.567 4.596 -0.276
720.298 0.567 5.599 -0.381
714.605 0.567 5.827 -0.373
719.368 10.744 3.053 -0.139
724.237 2.083 5.117 -0.489
716.914 0.567 2.798 -0.342
712.974 23.159 4.416 -0.143
717.028 0.567 3.812 -0.238
714.889 0.567 5.174 -0.455
713.499 0.567 3.105 -0.114
717.555 0.567 5.670 -0.579
713.134 8.492 4.272 -0.223
719.904 0.567 6.251 -0.598
720.118 0.567 4.208 -0.212
713.433 0.567 3.926 -0.371
716.777 0.567 4.330 -0.431
715.193 5.314 4.852 -0.377
716.604 13.033 3.235 -0.151
719.634 22.603 4.151 -0.203
717.862 0.567 4.668 -0.480
713.224 0.567 4.360 -0.339
717.774 0.567 5.072 -0.433
717.290 21.343 3.506 -0.281
714.310 0.567 5.175 -0.398
713.850 0.567 4.726 -0.204
716.464 20.426 3.621 -0.086
717.440 13.095 3.847 -0.436
714.526 0.567 4.133 -0.287
720.499 8.930 6.229 -0.428
713.217 0.567 3.174 -0.091
713.519 18.008 5.757 -0.474
716.544 17.231 4.853 -0.465
714.855 0.567 5.092 -0.771
712.732 0.567 6.104 -0.426
721.660 0.567 3.707 -0.276
718.578 9.184 4.455 -0.464
713.806 6.210 3.640 -0.099
715.465 0.567 4.784 -0.421
719.293 20.062 5.185 -0.372
717.948 0.567 5.282 -0.370
717.613 0.567 3.641 -0.185
714.313 0.646 3.803 -0.284
721.092 0.567 3.412 -0.534
718.088 0.567 5.640 -0.542
717.482 0.567 4.652 -0.320
722.043 22.473 2.863 -0.329
718.290 0.567 5.002 -0.687
721.573 0.567 4.894 -0.306
716.122 0.567 5.065 -0.329
716.510 0.567 4.670 -0.357
722.526 0.567 5.254 -0.295
715.863 0.567 3.333 -0.234
720.097 0.567 3.945 -0.249
712.552 27.873 4.068 -0.209
