765.068 19.741
912.874 270.807
814.574 170.531
811.638 26.948
818.898 92.222
800.442 0.567
815.366 42.215
934.566 214.232
825.787 54.990
758.478 102.007
827.232 0.567
744.904 88.970
827.414 147.722
787.224 0.567
832.230 75.743
827.332 0.567
769.104 45.678
801.023 17.114
786.079 55.881
813.509 0.567
832.415 20.831
771.257 0.567
805.023 35.627
842.089 0.567
808.968 0.567
847.195 43.078
817.295 13.893
846.506 56.228
794.816 0.567
816.630 0.567
802.484 39.158
964.551 533.108
837.639 45.148
789.948 0.567
800.565 0.567
819.262 0.567
810.472 30.780
656.957 585.210
801.278 48.480
793.632 0.567
810.964 0.567
816.024 0.567
819.072 46.638
831.023 0.567
807.042 0.567
775.481 23.276
835.928 128.647
778.510 0.567
819.058 52.376
791.253 44.217
814.638 0.567
819.885 0.567
785.153 93.965
800.668 0.567
822.793 58.929
784.290 128.286
804.229 1.816
791.994 20.079
787.527 0.567
903.236 221.240
790.059 0.567
805.757 0.567
856.547 86.615
807.615 0.567
1065.478 1000.000
872.734 84.684
829.494 0.567
823.963 64.484
856.118 22.193
816.776 0.567
825.234 14.678
785.028 0.567
798.196 26.134
841.777 49.054
804.678 0.567
850.480 92.210
795.637 41.393
790.745 46.875
795.658 394.314
817.625 9.772
765.891 59.344
806.237 28.364
753.270 30.180
777.047 0.567
822.534 229.142
835.707 43.731
812.869 73.932
825.964 24.514
840.336 118.882
810.603 4.319
805.178 19.391
795.632 35.249
832.521 9.032
825.092 0.567
774.764 0.567
793.170 19.679
788.239 0.567
793.580 6.753
801.518 0.567
802.288 0.567
