690.535 23.441 12.266 -1.233
709.591 28.552 14.000 -1.205
692.108 0.567 13.069 -1.361
701.289 0.567 10.898 -1.320
701.658 24.127 8.999 -1.196
705.325 0.567 12.001 -1.795
696.787 10.503 13.264 -1.689
713.248 33.743 10.260 -1.136
702.624 13.945 11.813 -1.507
683.474 43.506 11.359 -1.150
706.506 5.473 14.000 -1.490
703.460 0.567 14.000 -1.772
703.976 29.939 9.158 -1.049
705.821 0.567 13.134 -1.382
690.262 13.995 12.380 -1.652
714.011 10.640 11.484 -1.497
699.847 0.567 10.586 -1.209
709.985 0.567 7.999 -1.471
695.938 0.567 11.023 -1.611
694.583 0.567 6.770 -1.011
688.919 33.683 13.530 -1.378
702.760 34.087 8.171 -1.157
698.325 33.591 9.971 -1.601
698.066 0.567 10.714 -1.430
693.452 0.567 7.307 -1.402
700.406 31.414 9.323 -1.221
709.760 30.371 9.139 -1.522
704.976 0.567 11.640 -1.795
702.123 0.567 7.818 -1.771
693.053 0.567 12.602 -1.673
711.122 32.981 12.104 -1.573
702.503 0.567 9.631 -1.320
701.907 0.567 10.400 -1.508
697.637 0.567 14.000 -1.490
685.593 40.691 9.465 -1.610
701.180 0.567 11.584 -1.550
697.120 0.567 13.880 -1.478
694.893 0.567 13.500 -1.516
703.657 0.567 9.912 -1.648
699.854 17.724 6.793 -0.868
693.507 0.567 9.957 -1.761
687.586 26.050 9.150 -1.349
698.852 0.567 13.719 -1.371
709.489 0.567 13.787 -1.737
704.190 47.746 11.736 -0.825
693.348 0.567 12.872 -1.752
704.022 32.018 13.638 -1.335
700.008 22.122 10.650 -1.290
698.046 0.567 10.452 -1.418
693.389 26.931 9.873 -1.373
690.500 0.567 13.921 -1.537
705.920 0.567 7.639 -1.193
703.784 12.536 11.601 -1.830
698.210 38.210 10.629 -1.224
700.434 1.659 9.154 -1.379
695.510 0.567 9.726 -1.337
705.208 0.567 6.397 -1.101
695.622 10.457 11.108 -1.303
697.556 21.647 10.150 -1.264
704.887 21.770 8.571 -1.182
704.983 0.567 13.461 -1.255
704.101 0.567 12.312 -1.472
697.276 0.567 8.716 -1.589
703.392 19.605 9.816 -1.358
698.818 0.567 9.418 -1.523
699.989 0.567 13.603 -1.574
706.207 5.452 13.235 -1.390
680.826 0.567 12.395 -1.811
692.159 3.320 8.783 -1.400
708.614 0.567 11.937 -1.628
698.696 0.567 12.205 -1.510
701.983 45.517 13.975 -1.688
700.939 0.851 7.206 -1.743
700.915 0.567 13.223 -1.306
690.007 20.483 12.507 -1.602
691.558 19.100 12.452 -1.618
692.495 29.229 7.015 -1.443
711.649 0.567 13.985 -1.481
703.600 0.567 9.980 -1.315
710.052 0.567 10.841 -1.575
702.492 27.904 10.966 -1.470
704.909 0.567 13.921 -1.747
704.688 0.567 9.797 -1.405
691.976 16.053 11.874 -1.670
689.620 0.567 11.986 -1.469
706.534 0.567 13.692 -1.611
692.918 0.567 12.351 -1.613
707.251 31.795 6.331 -1.328
694.825 0.567 10.735 -1.276
701.131 22.630 9.132 -1.365
695.666 0.567 11.157 -1.611
701.638 0.567 8.621 -1.280
692.928 0.567 13.326 -1.718
695.678 17.785 13.529 -1.537
705.054 0.567 13.224 -1.271
701.853 0.567 9.708 -1.621
699.332 0.567 11.065 -1.590
694.590 23.053 12.382 -1.359
702.117 11.406 8.834 -1.623
698.527 8.557 14.000 -1.684
