1045.209 0.567
1055.347 39.199
1046.359 0.567
1064.918 21.145
1054.572 0.567
1034.114 0.567
1030.220 0.567
1088.318 22.366
1051.899 0.567
1057.451 0.567
1040.711 0.567
1017.756 93.298
1054.773 0.567
1048.787 94.735
1044.265 0.567
1032.802 39.225
1019.363 0.567
1007.666 10.484
1052.915 44.088
1072.071 84.111
1029.571 0.567
1056.343 80.784
1078.801 0.567
1017.467 13.546
1047.792 0.567
1022.614 0.567
1073.176 34.605
1039.548 0.567
1039.180 0.567
1041.110 0.567
1031.689 0.567
1038.544 0.567
1051.691 0.567
1066.147 0.567
1056.860 0.567
1046.087 0.567
1039.159 0.567
1035.709 106.740
1035.890 0.567
1051.075 37.532
1057.617 54.944
1044.641 0.567
1050.679 0.567
1056.638 48.960
1022.099 0.567
1052.199 1.618
1022.855 42.436
1052.040 0.567
1052.370 28.308
1055.318 34.724
1033.495 18.963
1053.355 0.567
1055.903 0.567
1064.063 0.567
1004.971 30.553
1059.397 45.277
1035.756 331.725
1045.969 40.336
1055.460 0.567
1067.176 19.478
1058.438 0.567
1047.861 29.395
1042.775 0.567
1019.819 11.320
1170.214 104.474
1072.956 36.234
998.276 108.918
1001.470 23.175
1035.260 0.567
1092.497 87.148
1056.617 0.567
1062.536 0.567
990.958 0.567
1041.041 0.567
1044.132 0.567
1055.983 0.567
1068.904 42.104
1054.831 66.008
1042.833 113.064
1040.722 0.567
1034.580 49.563
1039.127 3.515
1062.931 0.567
1042.299 0.567
1058.912 11.081
1016.223 16.378
1028.216 17.313
1061.186 0.567
1062.199 0.567
1035.504 0.567
1001.114 65.685
1033.737 27.743
1064.581 0.567
1037.048 0.567
998.070 142.437
1003.813 121.865
992.626 29.611
1032.780 35.335
1046.192 49.227
1051.229 105.600
