1154.335 10.969
1116.633 128.375
1118.567 89.238
1185.933 79.453
1227.778 75.104
1249.280 60.478
1337.245 153.940
1216.296 0.567
1261.007 9.624
1148.943 0.567
1065.396 114.819
1302.889 153.393
1123.381 218.945
977.547 41.240
840.697 289.656
1108.896 72.214
1095.531 3.069
1176.577 0.567
1173.666 309.083
1208.390 0.567
1239.771 205.946
1149.942 54.765
1177.386 107.525
1161.929 147.210
1193.668 49.154
1125.428 0.567
1152.200 79.420
900.335 207.639
1112.524 129.553
1145.040 92.603
975.432 137.191
1086.246 88.849
1197.809 122.442
1194.593 31.293
1117.518 0.567
1149.434 0.567
1030.064 62.688
1104.515 73.798
1184.045 93.374
1221.682 0.567
999.819 0.567
1169.778 132.193
1155.164 0.567
1179.663 90.310
1273.722 22.051
1114.497 0.567
1216.569 122.695
1164.415 139.649
1145.679 220.327
1222.565 17.961
1181.448 42.172
1225.437 23.029
1027.717 96.533
1146.523 135.017
1171.060 85.729
1115.049 0.567
1280.682 98.777
1099.861 90.399
1201.366 57.190
1174.728 130.026
1223.338 129.377
1183.392 95.005
1105.241 152.469
1212.401 0.567
1153.268 50.928
1133.158 0.567
1098.727 36.438
1168.246 41.640
1182.437 0.567
1069.565 0.567
1217.798 115.817
1299.261 0.567
1360.372 197.438
1109.528 24.908
1199.936 0.567
1107.215 0.567
1185.502 0.567
1129.131 42.083
1157.327 32.220
1182.206 132.720
1197.700 88.824
1109.462 110.254
1100.500 76.574
1006.748 0.567
1186.899 0.567
1247.529 79.476
1137.228 0.567
1162.218 95.943
1238.205 592.685
1156.888 60.931
1288.510 125.397
1075.111 71.476
828.439 6.097
1042.522 237.191
1046.962 0.567
1135.493 65.327
1088.274 0.567
1025.175 24.061
1165.694 71.995
1069.107 0.567
