1309.411 0.567
1299.561 99.795
1266.018 87.850
1323.320 0.567
1326.348 0.567
1300.223 0.778
1279.834 35.010
1283.620 75.646
1304.921 0.567
1288.886 42.372
1282.293 0.567
1351.119 0.567
1299.347 0.567
1308.283 0.567
1320.065 0.567
1335.041 173.363
1284.491 39.405
1281.720 0.567
1307.910 0.567
1283.590 5.726
1299.866 0.567
1307.457 1.534
1353.981 97.901
1301.244 0.567
1324.424 0.567
1286.251 82.270
1337.177 31.068
1314.879 0.567
1328.874 23.852
1304.035 33.108
1307.620 0.567
1315.542 29.410
1313.538 0.567
1274.608 0.567
1313.929 15.882
1326.689 0.567
1425.041 81.546
1341.217 4.624
1319.063 0.567
1294.112 0.567
1314.817 47.303
1315.969 0.567
1353.360 44.239
1295.556 10.789
1336.512 2.631
1339.810 103.156
1419.148 143.159
1292.195 0.567
1334.419 250.441
1311.949 198.741
1299.338 0.567
1325.849 0.567
1282.878 64.691
1314.645 41.391
1265.710 132.208
1296.211 0.567
1300.264 57.022
1314.484 18.943
1269.906 43.071
1305.588 26.291
1312.693 0.567
1307.125 29.444
1276.339 5.294
1296.072 11.294
1320.230 18.228
1284.408 0.567
1332.196 18.770
1302.606 56.701
1288.097 29.659
1347.224 0.567
1339.043 60.694
1311.994 0.567
1320.372 22.766
1276.605 0.567
1362.771 124.462
1304.741 0.567
1326.866 16.762
1263.190 140.927
1314.702 50.448
1319.126 11.327
1317.300 4.456
1324.931 39.036
1322.556 36.475
1300.207 52.319
1307.957 11.754
1304.141 25.705
1310.601 0.567
1288.218 0.567
1316.199 80.711
1302.832 0.567
1281.329 0.567
1292.095 0.567
1305.234 0.567
1272.455 29.487
1318.416 0.567
1289.670 0.567
1340.285 116.493
1304.021 0.672
1279.520 38.698
1300.587 0.664
