1399.196 24.056 12.505 0.221
1399.992 32.096 13.849 0.250
1401.639 30.430 12.385 0.392
1403.369 32.475 13.914 0.275
1404.236 22.899 14.000 0.327
1399.242 32.647 12.994 0.163
1402.753 31.635 11.657 0.263
1403.982 22.663 12.441 0.356
1403.501 25.856 11.278 0.366
1404.934 24.173 12.734 0.133
1405.589 24.528 13.385 0.324
1402.836 23.474 12.599 0.255
1401.786 29.697 13.684 0.297
1403.277 27.335 11.881 0.400
1401.529 26.200 11.393 0.249
1399.824 30.246 14.000 0.400
1402.271 27.972 11.887 0.292
1408.704 22.995 12.668 0.102
1406.118 22.657 13.666 0.260
1399.412 14.005 12.852 0.296
1404.417 33.782 12.932 0.264
1399.603 25.798 12.582 0.222
1399.096 22.569 13.277 0.352
1403.107 20.646 11.711 0.188
1406.346 16.915 12.122 0.298
1402.312 29.364 12.682 0.172
1401.502 28.168 13.309 0.204
1400.908 24.897 11.446 0.252
1400.543 20.048 13.273 0.181
1402.038 32.498 13.680 0.219
1403.789 27.820 12.554 0.126
1400.940 19.908 10.403 0.299
1402.079 29.629 13.985 0.335
1403.231 25.426 14.000 0.376
1400.674 24.189 12.671 0.400
1406.408 31.705 13.222 0.178
1406.509 22.103 13.025 0.344
1404.016 27.313 13.921 0.380
1405.436 22.061 13.647 0.265
1403.042 25.770 13.971 0.340
1404.653 28.424 12.061 0.385
1403.254 27.848 9.877 0.400
1402.498 23.875 14.000 0.322
1402.146 16.626 14.000 0.389
1400.763 24.882 13.159 0.170
1404.341 34.502 14.000 0.258
1403.839 28.715 13.979 0.290
1403.461 14.684 13.250 0.166
1397.227 25.101 13.413 0.142
1404.874 32.663 13.979 0.287
1400.756 26.618 13.119 0.125
1404.417 24.646 13.879 0.375
1402.966 20.763 14.000 0.400
1402.971 23.428 13.040 0.368
1404.386 17.979 13.198 0.265
1402.354 17.309 12.624 0.311
1403.641 24.013 13.602 0.136
1403.199 26.133 13.043 0.205
1400.483 17.623 14.000 0.207
1403.140 30.830 14.000 0.400
1401.640 29.902 12.633 0.275
1402.142 25.349 11.734 0.269
1399.806 23.173 13.561 0.350
1400.838 21.889 13.831 0.193
1403.500 24.755 13.771 0.356
1403.078 26.606 12.520 0.296
1402.716 22.611 12.889 0.252
1400.767 19.360 12.966 0.361
1404.719 21.909 14.000 0.151
1398.461 32.220 13.544 0.197
1398.018 34.200 13.348 0.400
1403.251 28.368 13.939 0.307
1403.910 19.723 11.347 0.323
1404.664 21.696 13.337 0.329
1399.900 24.596 13.923 0.284
1402.945 26.982 10.642 0.265
1403.167 25.798 12.782 0.293
1401.172 23.279 14.000 0.382
1401.372 35.165 13.750 0.132
1403.108 28.674 13.984 0.246
1402.400 29.430 14.000 0.348
1403.788 19.019 11.602 0.279
1401.428 39.989 13.855 0.276
1403.976 30.467 11.115 0.346
1400.625 25.357 13.952 0.315
1405.543 21.492 10.928 0.283
1402.836 28.670 13.397 0.351
1401.936 28.419 14.000 0.400
1405.938 21.662 12.522 0.400
1400.135 27.921 13.613 0.228
1408.000 30.864 13.885 0.296
1401.819 21.696 13.311 0.093
1402.296 25.287 14.000 0.354
1404.071 22.780 13.997 0.305
1402.209 27.902 12.928 0.180
1400.824 28.736 13.924 0.354
1402.192 25.693 13.285 0.242
1402.364 22.410 13.484 0.332
1404.484 25.532 13.938 0.258
1399.662 25.084 13.082 0.330
