1336.069 20.998
1347.935 7.783
1358.433 60.229
1319.429 0.570
1354.657 0.570
1338.459 98.743
1339.908 4.299
1364.816 0.570
1340.533 4.054
1376.380 0.570
1355.234 0.570
1342.119 0.570
1352.616 0.570
1369.048 0.570
1358.497 0.570
1373.273 0.570
1360.822 22.021
1341.787 0.570
1351.137 6.968
1367.428 5.280
1380.500 0.570
1341.428 61.970
1350.155 0.570
1356.647 0.570
1372.991 18.023
1352.608 0.570
1337.983 45.669
1345.978 0.996
1358.873 0.570
1349.548 0.570
1358.783 0.570
1350.916 0.570
1362.184 22.755
1353.957 0.570
1372.035 60.738
1349.800 0.570
1363.795 0.570
1342.875 0.570
1377.567 24.535
1353.346 11.606
1348.393 0.570
1350.478 0.570
1333.472 10.863
1355.767 0.570
1356.387 37.883
1341.819 34.871
1346.403 0.570
1329.401 0.570
1351.747 28.343
1361.210 32.593
1353.885 0.570
1359.831 39.907
1355.656 32.881
1353.682 0.570
1350.500 0.570
1359.086 0.570
1367.019 0.570
1339.188 0.570
1350.677 0.570
1355.622 33.775
1346.183 22.870
1354.014 26.792
1367.642 33.616
1364.832 0.570
1353.298 37.349
1356.385 32.678
1341.840 0.570
1350.442 19.575
1345.891 25.867
1346.920 0.570
1359.131 0.570
1350.193 0.570
1347.340 29.538
1354.462 0.570
1359.871 0.570
1309.671 44.447
1348.291 0.570
1355.839 27.059
1366.378 23.393
1351.865 12.322
1361.303 0.570
1369.464 0.570
1365.030 22.809
1343.510 0.570
1342.132 36.900
1344.104 15.978
1359.454 39.980
1358.060 27.607
1335.890 47.543
1330.862 48.396
1355.123 0.570
1366.786 0.570
1331.660 55.669
1359.230 45.909
1350.299 57.519
1360.827 0.570
1359.262 14.189
1357.827 12.188
1358.118 0.570
1350.978 0.570
