2107.220 28.539 8.246 -0.873
2122.734 0.570 6.370 0.216
3200.000 1000.000 4.806 -0.752
2099.344 0.570 11.618 -0.401
2125.494 16.416 4.379 0.375
1160.862 194.244 1.000 -0.462
1034.898 79.839 14.000 0.400
2107.825 34.428 1.673 0.260
2126.658 0.570 11.836 -1.047
2116.546 1.635 8.232 -0.623
2121.088 0.570 8.296 -0.592
2105.529 43.015 2.484 0.365
2117.580 40.834 7.722 -0.016
2126.740 0.570 9.114 -0.695
2101.205 15.935 10.497 -0.668
1212.890 0.570 1.527 0.265
1103.881 0.570 13.453 -0.379
2104.022 0.570 11.124 -0.952
2108.033 30.935 2.670 -0.013
2110.470 30.021 4.184 -0.359
2115.024 0.570 7.193 -0.807
1368.730 0.570 1.000 -0.670
2097.506 27.408 3.330 -0.350
2100.095 6.754 9.255 -0.220
2119.038 4.651 2.978 -0.388
2115.872 20.730 10.601 -0.944
2114.457 9.542 5.964 -0.266
2111.431 18.704 12.610 -0.738
2117.236 48.212 2.508 -0.222
2112.210 24.654 12.595 -0.811
2110.361 50.664 8.194 -0.751
2123.343 63.948 6.522 -0.063
1220.020 161.698 13.607 0.105
2131.588 44.715 11.992 -1.005
1573.332 73.090 1.000 -0.865
2103.825 34.683 10.426 -0.775
2109.028 44.759 8.018 -0.546
2116.462 88.000 1.296 0.180
1222.306 0.570 1.349 -0.446
1259.247 0.570 1.168 -0.350
2114.615 6.799 2.017 -0.362
2107.182 61.112 7.837 -0.716
2114.181 31.884 7.643 -0.674
2122.827 39.114 2.903 0.012
2106.562 0.570 5.437 -0.683
1446.633 147.294 1.000 -0.658
2104.176 52.962 8.924 -0.360
1304.623 39.892 1.000 -0.947
2092.783 32.057 5.450 -0.246
1051.455 198.967 3.836 -0.093
2114.860 0.570 7.119 -0.825
2105.143 28.926 6.606 -0.400
2115.710 16.884 13.102 -0.857
2119.057 0.570 9.900 -0.549
2104.563 37.030 10.969 -0.537
2105.883 0.570 6.263 -0.699
2106.174 47.729 2.906 0.124
2105.065 0.570 5.122 -0.189
2113.097 0.570 3.730 -0.516
2121.953 54.138 8.412 -0.853
1242.706 0.570 2.236 -2.128
2090.508 69.165 5.971 0.046
1202.796 196.897 4.405 -0.510
2114.356 0.570 9.761 -1.086
2107.676 40.385 10.323 -0.657
1291.801 0.570 1.000 -1.502
2101.788 0.570 5.433 -0.406
2110.699 0.570 9.876 -0.962
2107.682 29.073 4.992 0.147
2108.370 35.174 4.198 -0.743
1204.857 64.310 7.735 -0.255
2101.883 29.806 13.712 -0.987
2111.419 16.760 6.027 -0.190
2103.882 33.591 6.138 -0.705
2108.526 18.552 12.320 -0.667
1112.988 0.570 14.000 0.260
2111.198 40.849 8.916 -0.467
1220.410 130.886 8.192 -0.947
2101.748 27.538 2.258 -0.373
1302.884 108.255 1.173 -1.080
1170.795 47.151 12.500 -0.660
1358.321 0.570 1.229 -1.900
2100.058 63.471 5.623 -0.021
1323.967 0.570 1.752 -0.809
2104.174 38.311 6.656 0.224
2114.812 47.287 10.002 -0.527
1200.000 127.000 4.309 -2.270
2105.376 27.427 11.521 -0.536
2078.960 66.391 10.737 -0.826
2114.497 55.700 5.561 -0.322
2107.567 19.099 1.155 -0.220
2120.179 24.433 9.898 -0.641
1089.763 55.045 7.002 -1.494
1200.000 127.000 1.000 -1.490
2099.429 44.950 7.444 -0.457
1158.284 0.570 1.000 -0.302
1153.590 72.814 4.870 -1.755
1201.705 103.208 1.374 -0.957
2118.944 33.414 2.675 -0.138
2115.194 27.856 9.514 -0.697
