1696.402 56.152
1670.697 77.634
1647.237 22.810
1669.499 61.935
1663.262 50.530
1659.662 21.020
1660.431 24.262
1682.322 57.244
1666.047 31.646
1691.210 59.354
1667.235 32.380
1655.986 67.271
1688.505 20.328
1681.250 21.209
1690.516 34.326
1676.815 59.208
1707.097 90.919
1648.201 73.297
1653.659 108.545
1674.897 54.344
1674.484 34.356
1687.962 79.210
1695.710 53.782
1671.320 46.333
1683.841 0.567
1656.616 61.597
1668.779 45.073
1695.269 31.558
1657.608 8.554
1670.074 71.095
1278.272 1000.000
1666.548 47.121
1697.477 49.492
1668.123 37.153
1676.827 44.314
1671.964 40.394
1673.974 80.493
1666.022 37.981
1696.230 64.701
1675.473 62.607
1686.381 17.723
1681.552 41.836
1681.535 58.452
1690.124 50.612
1648.636 86.248
1676.698 0.567
1683.030 58.034
1683.325 57.499
1678.544 0.567
1693.735 32.506
1694.058 41.866
1696.974 60.063
1694.947 74.481
1680.060 52.656
1673.782 57.196
1674.479 22.659
1675.106 55.979
1667.225 49.171
1697.348 47.406
1663.176 54.625
1665.419 8.932
1673.955 55.844
1682.679 14.095
1682.030 19.824
1664.158 0.567
1705.512 70.096
1679.218 30.222
1667.336 26.893
1675.351 36.397
1678.857 64.174
1681.603 30.274
1679.201 33.734
1684.974 57.441
1692.448 35.900
1689.286 39.929
1695.497 141.267
1667.145 67.496
1676.494 70.218
1676.905 74.424
1672.475 55.774
1670.091 7.597
1675.084 62.753
1715.354 53.871
1673.953 29.465
1664.854 57.097
1698.868 34.604
1689.304 64.327
1687.838 23.980
1672.608 14.873
1685.510 29.475
1678.657 72.034
1681.117 29.528
1678.498 30.724
1694.736 50.713
1686.891 0.567
1650.963 51.255
1684.516 104.464
1678.921 35.700
1660.186 35.495
1681.348 73.577
