1688.058 81.980 491.460 433.849
1692.706 40.829 1681.347 119.487
1679.918 50.578 1630.104 102.910
1695.861 0.567 750.907 161.998
1704.785 37.049 1693.098 202.144
1688.624 54.845 1328.058 0.567
1658.428 34.805 1286.058 0.567
1694.465 15.693 1190.018 706.550
1673.467 0.567 1287.863 0.567
1679.902 0.567 1141.417 183.248
1692.892 0.567 1649.651 116.972
1686.053 0.567 1651.666 97.515
1698.377 36.253 1068.096 0.567
1683.987 0.567 1196.524 756.107
1677.492 0.567 1625.889 20.594
1681.773 50.379 1304.594 26.700
1670.443 25.986 1599.654 95.579
1707.083 0.567 1512.786 241.381
1698.936 33.785 1451.395 259.799
1680.565 19.744 1644.266 50.142
1669.956 40.657 1631.230 139.989
1670.735 21.426 1635.701 49.713
1683.701 62.588 1113.441 39.024
1675.059 28.641 1288.790 0.567
1691.229 0.567 1677.241 123.806
1697.223 0.567 1303.941 42.206
1659.180 0.567 1415.711 299.189
1672.898 34.869 1626.636 60.394
1699.922 32.577 1210.955 0.567
1691.541 13.821 1649.486 103.188
1680.586 0.567 1627.226 92.543
1690.249 0.567 1301.945 0.567
1699.951 31.257 1660.301 100.734
1693.270 28.117 1662.758 128.323
1676.692 55.573 1683.266 222.922
1675.200 0.567 1628.889 71.996
1709.535 0.567 1686.728 88.604
1676.616 0.567 1299.513 0.567
1675.059 44.184 1324.404 0.567
1648.995 42.581 1228.366 0.567
1683.435 34.011 1617.372 35.451
1694.822 0.567 1185.377 124.528
1679.865 25.481 1297.515 0.567
1690.196 0.567 1217.583 0.567
1689.346 0.567 1648.414 76.513
1700.371 0.567 1650.632 69.197
1683.485 19.459 1305.230 0.567
1675.439 41.076 1604.478 0.567
1689.573 62.008 1593.899 300.505
1683.802 6.301 1455.385 0.567
1194.445 0.567 274.610 651.870
1670.301 31.679 1005.501 583.838
1673.499 32.426 1630.795 69.577
1673.115 0.567 1433.792 568.182
1689.436 10.071 1621.756 67.998
1687.185 11.715 1162.223 0.567
1685.415 55.062 1785.506 1000.000
1700.885 0.567 689.676 48.170
1695.769 0.567 1671.841 891.584
1687.404 28.098 1653.052 114.062
1704.858 0.567 1756.309 203.271
1214.258 0.567 1211.410 0.567
1706.582 34.468 1143.558 143.841
1686.193 33.150 1604.549 351.394
1689.005 72.070 1295.533 0.567
1704.231 0.567 1307.688 0.567
1699.076 0.567 1662.842 60.940
1691.343 0.567 1663.355 79.434
1690.196 0.567 1623.470 106.365
1717.222 31.999 1478.876 583.516
1328.413 0.567 897.907 456.812
1682.076 41.765 1697.868 258.975
1704.271 72.351 2401.554 142.574
1684.686 38.692 1641.038 80.605
1681.507 5.775 1407.108 205.979
1674.699 0.567 988.647 0.567
1686.380 0.567 1314.732 0.567
1673.269 0.567 928.170 215.497
1684.220 0.567 1593.152 185.501
1684.554 24.169 1643.731 81.101
1687.529 45.831 1643.028 120.818
1693.650 0.567 2236.921 0.567
1706.263 23.679 1181.594 86.328
1705.196 33.341 1023.577 142.797
1666.912 19.500 1629.670 56.955
1698.148 36.117 1675.968 191.828
1686.352 46.798 580.716 939.901
1702.358 0.567 1704.495 97.081
1703.315 0.567 1068.018 0.567
1703.998 71.675 1241.763 0.567
1651.875 79.985 1554.055 331.893
1685.046 0.567 1301.566 0.567
1690.170 0.567 1198.127 245.945
1683.846 34.462 1563.096 346.250
1714.202 58.992 1689.714 145.418
1681.989 0.567 1662.567 71.988
1685.802 28.747 1555.456 155.501
1691.652 24.021 1824.199 0.567
1697.642 0.567 2775.874 771.397
1682.187 30.566 1553.604 381.826
